labsampnum,db_13b,w0,w6clodVMW,w10cldVMW,w3cldVMW,w15l2VMW,COLEws,adod,cec7_cly,w15cly,result_source_key,latitude_decimal_degrees,longitude_decimal_degrees,lab_texture_class,sand_tot_psa,silt_tot_psa,clay_tot_psa,db_od,alpha,Ko,Ks,Lpar,npar,theta_r,theta_s,ten_npar,ten_alpha
04N01907,1.43,0.460377358,0.38467,0.37609,0.36465,0.28886,0.028,1.012,NA,0.39,190728,NA,NA,c,13.7,35.1,51.2,1.57,-1.369476799,0.935326874,1.048272575,-4.333989547,0.074773463,0.115150013,0.462682848,1.187882442,0.042709374
04N01908,1.11,0.581132075,0.47619,0.46842,0.44178,0.18648,0.025,1.018,NA,0.77,190729,NA,NA,sil,18.6,59.5,21.9,1.2,-2.692771666,-0.11341339,1.718261888,0.680314015,0.262078129,0.093470393,0.52137895,1.828429119,0.002028749
04N01909,1.27,0.520754717,0.44577,0.43815,0.42037,0.17018,0.019,1.015,NA,0.62,190730,NA,NA,sil,17.8,60.6,21.6,1.35,-2.773151502,-0.175044786,1.378799192,0.713371007,0.277871569,0.087414378,0.484606308,1.896145104,0.001685965
04N01910,1.65,0.377358491,0.3564,0.3564,0.34485,0.2079,0.014,1.01,NA,0.42,190731,NA,NA,sicl,9.4,60.6,30,1.73,-2.047587727,0.36417737,0.39091891,-0.773894725,0.099423345,0.063485119,0.400899523,1.257254923,0.008962151
04N01911,1.39,0.475471698,0.37391,0.36696,0.35306,0.16263,0.02,1.011,NA,0.5,190732,NA,NA,sil,17.3,59.2,23.5,1.48,-2.395021116,0.086850172,1.235974806,0.508428218,0.185947806,0.06699721,0.440462194,1.534432562,0.004026975
04N01912,1.51,0.430188679,0.36995,0.36391,0.35032,0.17667,0.012,1.01,NA,0.5,190733,NA,NA,sil,17.3,59.5,23.2,1.57,-2.334055163,0.105031438,0.935117244,0.32739721,0.158682572,0.065154362,0.420373862,1.441061687,0.004633881
04N01913,1.52,0.426415094,0.34808,0.34352,0.33288,0.24016,0.026,1.012,NA,0.37,190734,NA,NA,sic,12.2,45.4,42.4,1.65,-1.538354563,0.821958896,0.755189685,-3.180381226,0.079979219,0.089182712,0.427227484,1.202206908,0.028949791
04N01914,1.43,0.460377358,0.37323,0.36894,0.35464,0.2002,0.025,1.012,NA,0.44,190735,NA,NA,sicl,15.5,52.5,32,1.56,-2.10754585,0.308465001,0.964237097,-0.176965013,0.127947155,0.072694248,0.445444182,1.342601583,0.00780646
04N01915,1.44,0.456603774,0.3816,0.37728,0.3672,0.23328,0.041,1.014,NA,0.42,190736,NA,NA,sicl,17,44.1,38.9,1.65,-1.928347583,0.473096609,0.823214947,-1.016392266,0.099358354,0.077323873,0.45316346,1.257066793,0.011793764
04N01916,1.51,0.430188679,0.35032,0.3473,0.33824,0.22499,0.032,1.014,NA,0.4,190737,NA,NA,sicl,18.8,43.5,37.7,1.69,-1.742561085,0.670029588,0.743131919,-1.944630586,0.088969366,0.076366526,0.426921946,1.227352654,0.018090015
04N01917,1.51,0.430188679,0.3473,0.34277,0.3322,0.23858,0.037,1.015,NA,0.38,190738,NA,NA,sic,11.4,47,41.6,1.7,-1.537887544,0.825183142,0.774176929,-3.110575675,0.081036392,0.089904194,0.429240159,1.205136921,0.028980939
04N01918,1.45,0.452830189,0.34365,0.3393,0.3306,0.18995,0.025,1.011,NA,0.43,190739,NA,NA,sicl,17.3,52.4,30.3,1.57,-1.966063858,0.479953539,0.998148244,-0.596444834,0.118500281,0.069485746,0.431093886,1.313712345,0.01081275
04N01919,1.35,0.490566038,0.38475,0.37935,0.3672,0.2457,0.064,1.019,NA,0.35,190740,NA,NA,sic,7.7,41,51.3,1.63,-1.73448294,0.675378646,1.161729126,-1.85948197,0.091488673,0.091215489,0.485917633,1.234493117,0.018429649
04N04354,0.84,0.683018868,0.41076,0.38472,0.35196,0.11676,0.004,1.046,4.04,2.48,192579,44.6558838,-118.4260635,sil,35.7,58.7,5.6,0.85,-2.219054216,0.530554572,2.503808573,1.015069026,0.175685138,0.038400196,0.512794623,1.498597963,0.006038732
04N04355,0.86,0.675471698,0.43946,0.40678,0.35604,0.0989,0.009,1.044,4.41,2.95,192580,44.6558838,-118.4260635,sil,39,57.1,3.9,0.89,-2.346944266,0.402392303,2.456888584,1.223725828,0.197341738,0.035684858,0.498089572,1.575221889,0.004498376
04N04356,1.12,0.577358491,0.33824,0.32032,0.29008,0.15232,0.009,1.053,1.38,0.83,192581,44.6558838,-118.4260635,l,38.9,44.8,16.3,1.21,-1.684988084,1.056583125,1.9772735,-0.775448813,0.124066107,0.054683597,0.478765778,1.330656951,0.020654368
04N04359,0.52,0.803773585,0.32136,0.31148,0.29172,0.09256,0.077,1.053,2.94,1.82,192584,45.2717323,-117.6874695,sil,20,70.2,9.8,0.65,-1.554448306,1.581198432,2.565890324,-0.943713065,0.109570578,0.023743634,0.591092466,1.286976385,0.027896627
04N04361,0.84,0.683018868,0.53088,0.50064,0.4452,0.08652,0,1.043,6.5,12.88,192586,45.2717323,-117.6874695,sil,34.6,64.6,0.8,0.84,-2.790225422,-0.007841539,2.124242777,1.066597269,0.315700397,0.056586763,0.512594476,2.068713731,0.001620969
04N04362,1.05,0.603773585,0.3549,0.34125,0.31395,0.13335,0.007,1.05,2.55,1.79,192587,45.2717323,-117.6874695,sil,35,57.9,7.1,1.08,-2.017447383,0.697041379,2.271864168,0.328793014,0.151594654,0.042464121,0.472165371,1.417733671,0.009606222
04N04363,1.2,0.547169811,0.414,0.3996,0.3708,0.1536,0,1.049,2.49,1.66,192588,45.2717323,-117.6874695,sil,39.7,52.6,7.7,1.2,-2.473279715,0.105561276,1.816875137,0.808258897,0.212216476,0.059334647,0.456471198,1.630108365,0.003362949
04N04364,1.99,0.249056604,0.22288,0.21492,0.199,0.18109,0.001,1.05,2.24,1.49,192589,45.2717323,-117.6874695,l,43.2,48,8.8,2.01,-1.391738057,1.138361018,0.556530433,-4.389662442,0.072381731,0.028317279,0.260908052,1.181358556,0.040575319
04N04368,0.76,0.713207547,0.18316,0.1786,0.16492,0.0988,0.012,1.042,3.05,1.67,192593,45.2652168,-117.1737366,l,46.6,45.6,7.8,0.79,-1.121657547,2.323044248,2.332472359,-1.108631894,0.192953428,0.040143469,0.551486943,1.559385272,0.075568787
04N04369,0.95,0.641509434,0.34105,0.323,0.3021,0.10545,0.003,1.039,2.68,1.54,192594,45.2652168,-117.1737366,l,46.4,46.4,7.2,0.96,-1.980949998,0.826452726,2.399460209,0.441835281,0.145148373,0.031822987,0.489232847,1.3968455,0.010448405
04N04370,0.94,0.645283019,0.3384,0.32336,0.29516,0.10622,0.003,1.038,3.81,3.05,192595,45.2652168,-117.1737366,sil,46.1,50.2,3.7,0.95,-1.919945214,0.911835162,2.486210138,0.275951574,0.139634913,0.030114487,0.487177379,1.379224341,0.012024161
04N04487,1.35,0.490566038,0.38745,0.3753,0.351,0.10125,0.012,1.022,0.78,0.48,192599,33.0833333,-90.5166667,sil,10.5,73.9,15.6,1.4,-2.718040977,-0.045502994,1.467360164,0.891247211,0.291642097,0.056955034,0.433307292,1.95723105,0.001914075
04N04488,1.6,0.396226415,0.4048,0.3936,0.3712,0.1376,0.012,1.025,0.64,0.5,192600,33.0833333,-90.5166667,sil,11.2,71.6,17.2,1.66,-2.835251059,-0.226734984,0.639053335,0.728522057,0.279567467,0.068993817,0.416993075,1.90356393,0.001461332
04N04489,1.56,0.411320755,0.40092,0.38844,0.36036,0.1482,0.017,1.029,0.61,0.47,192601,33.0833333,-90.5166667,sil,11.7,68.2,20.1,1.64,-2.66876131,-0.136450428,0.807897948,0.687974143,0.232842891,0.066358159,0.417496665,1.709396817,0.002144069
04N04490,1.5,0.433962264,0.4275,0.411,0.3765,0.1635,0.032,1.034,0.64,0.46,192602,33.0833333,-90.5166667,sil,11.5,65,23.5,1.65,-2.662916258,-0.145534793,0.86332216,0.696527286,0.228626042,0.073073253,0.436350838,1.692879485,0.00217312
04N04491,1.45,0.452830189,0.43065,0.4205,0.39005,0.22185,0.036,1.047,0.66,0.49,192603,33.0833333,-90.5166667,sicl,7,61.6,31.4,1.61,-2.277543506,0.095286836,0.85499178,0.186119859,0.135697341,0.079160489,0.460842075,1.36677599,0.005277843
04N04492,1.37,0.483018868,0.43977,0.43155,0.3973,0.22194,0.06,1.051,0.66,0.46,192604,33.0833333,-90.5166667,sicl,5.6,59.5,34.9,1.63,-2.290492654,0.08809014,1.023800626,0.258558866,0.145277042,0.084233124,0.481218819,1.397259406,0.005122799
04N04493,1.4,0.471698113,0.4074,0.3976,0.3598,0.1932,0.046,1.044,0.66,0.46,192605,33.0833333,-90.5166667,sicl,14.1,56.2,29.7,1.6,-2.202262896,0.219283168,1.090885229,0.110135009,0.144027484,0.07332207,0.451603404,1.393244971,0.006276783
04N04494,1.42,0.464150943,0.40044,0.38198,0.33796,0.14058,0.027,1.032,0.75,0.52,192606,33.0833333,-90.5166667,sil,30.5,50.6,18.9,1.54,-2.459388785,0.069115624,1.173159809,0.604301274,0.202204426,0.057001667,0.415952531,1.592958369,0.003472252
04N04495,1.36,0.486792453,0.3944,0.39032,0.37536,0.22576,0.069,1.048,0.65,0.44,192607,33.00016022,-91.06678772,sicl,4.1,58.4,37.5,1.66,-2.01298832,0.371942091,1.057611126,-0.525545744,0.11531069,0.084324222,0.478120104,1.304099385,0.009705361
04N04496,1.51,0.430188679,0.42129,0.41827,0.4077,0.29294,0.081,1.058,0.63,0.43,192608,33.00016022,-91.06678772,sic,4,50.8,45.2,1.91,-1.792670554,0.544575675,0.347227449,-3.155362308,0.067055916,0.081663673,0.458471842,1.166959855,0.016118679
04N04497,1.53,0.422641509,0.40851,0.40698,0.39933,0.29376,0.077,1.061,0.63,0.42,192609,33.00016022,-91.06678772,sic,4.1,50,45.9,1.91,-1.697441571,0.627146701,0.311891353,-4.047804604,0.062981786,0.083090693,0.450592902,1.156063757,0.020070511
04N04498,1.33,0.498113208,0.47481,0.4655,0.43757,0.31654,0.089,1.063,0.6,0.49,192610,33.00016022,-91.06678772,sic,2.9,49,48.1,1.72,-1.743334853,0.615911062,0.884679508,-3.075723937,0.070120937,0.095273845,0.511951278,1.175224772,0.018057813
04N04499,1.33,0.498113208,0.47215,0.46417,0.44156,0.27265,0.096,1.064,0.67,0.46,192611,33.00016022,-91.06678772,sic,1.6,53.6,44.8,1.75,-2.25483836,0.093353285,0.892274526,0.114946985,0.120065634,0.090838603,0.513027254,1.318455979,0.005561112
04N04500,1.3,0.509433962,0.4732,0.4654,0.4472,0.2652,0.098,1.063,0.66,0.45,192612,33.00016022,-91.06678772,sic,1.5,53.5,45,1.72,-2.353583799,0.00915843,0.978198287,0.384558104,0.138208663,0.093670508,0.521183094,1.374702312,0.004430127
04N04501,1.27,0.520754717,0.46355,0.45339,0.4318,0.23622,0.102,1.058,0.67,0.47,192613,33.00016022,-91.06678772,sic,2,58,40,1.7,-2.413284325,-0.021036074,1.163015214,0.479680574,0.166044494,0.095181577,0.518520143,1.465697996,0.003861141
04N04502,1.29,0.513207547,0.46827,0.45795,0.43215,0.22317,0.086,1.055,0.68,0.45,192614,33.00016022,-91.06678772,sicl,7.6,54,38.4,1.65,-2.539662581,-0.103538395,1.117251939,0.640089927,0.190802832,0.093046918,0.508536946,1.551682392,0.002886273
04N04503,1.36,0.486792453,0.45016,0.43792,0.40936,0.14008,0.024,1.032,0.73,0.5,192615,33.00016022,-91.06678772,l,29.8,49.6,20.6,1.46,-2.909064932,-0.228567976,1.049778428,0.742407835,0.317502821,0.077654505,0.450483196,2.077317219,0.00123292
04N04504,1.14,0.569811321,0.55176,0.54834,0.53694,0.14136,0.173,1.041,0.65,0.45,192616,33.00016022,-91.06678772,cl,26.1,46.1,27.8,1.84,-3.168299385,-0.234638282,1.194957737,-0.104422449,0.435311133,0.129156318,0.538498288,2.724652578,0.000678736
04N04529,1.56,0.411320755,0.39936,0.38844,0.3588,0.13104,0.013,1.02,0.58,0.5,193738,40.9488907,-77.6341629,sil,32.9,50.3,16.8,1.63,-2.791820463,-0.194064031,0.710364791,0.726623967,0.266476514,0.059483921,0.396475502,1.847040907,0.001615026
04N04530,1.61,0.39245283,0.35903,0.35259,0.33166,0.20447,0.014,1.028,0.25,0.38,193739,40.9488907,-77.6341629,cl,26.1,40.4,33.5,1.69,-1.960486976,0.476025095,0.442484027,-1.00764805,0.098819055,0.062107374,0.396976192,1.255506759,0.010952494
04N04531,1.51,0.430188679,0.43035,0.41223,0.39713,0.17365,0.027,1.03,0.26,0.35,193740,40.9488907,-77.6341629,cl,26,41.5,32.5,1.66,-2.800851604,-0.239916495,0.428058593,0.811130774,0.241138822,0.073037429,0.43522587,1.74236373,0.001581788
04N04532,1.44,0.456603774,0.43488,0.42624,0.4032,0.1584,0.03,1.03,0.3,0.36,193741,40.9488907,-77.6341629,cl,24.7,44.9,30.4,1.6,-2.85161029,-0.237993121,0.672133169,0.781510116,0.276836421,0.077649935,0.447521902,1.891630993,0.00140731
04N04533,1.5,0.433962264,0.4335,0.4245,0.4005,0.1875,0.034,1.036,0.4,0.4,193742,40.9488907,-77.6341629,sicl,16.8,52.3,30.9,1.67,-2.724075827,-0.214120766,0.559236371,0.764601008,0.220554529,0.077181798,0.445689657,1.661707305,0.001887662
04N04534,1.47,0.445283019,0.41307,0.3969,0.3675,0.12348,0.013,1.02,0.41,0.36,193743,40.9363899,-77.6497192,sil,8.5,68.3,23.2,1.53,-2.790329393,-0.160319326,0.997990943,0.760298091,0.290662831,0.069810949,0.434333728,1.952822773,0.00162058
04N04535,1.57,0.40754717,0.35482,0.34226,0.32028,0.17741,0.014,1.02,0.2,0.36,193744,40.9363899,-77.6497192,sicl,7.3,61.3,31.4,1.64,-2.037986912,0.402445838,0.73277427,-0.465300524,0.119326637,0.063948572,0.407664128,1.316214397,0.009162481
04N04536,1.58,0.403773585,0.38552,0.3792,0.3634,0.1738,0.025,1.019,0.19,0.35,193745,40.9363899,-77.6497192,sicl,6.9,61.6,31.5,1.71,-2.534435034,-0.086400151,0.517221466,0.581654883,0.183429608,0.069082066,0.424054604,1.525561106,0.002921225
04N04537,1.53,0.422641509,0.39168,0.37638,0.35802,0.27234,0.031,1.033,0.17,0.32,193746,40.9363899,-77.6497192,c,8.8,35.6,55.6,1.68,-1.514494936,0.809187078,0.854959705,-4.110897973,0.07018742,0.093226437,0.439205244,1.175404692,0.030584759
04N04538,1.52,0.426415094,0.418,0.40432,0.38,0.27512,0.021,1.034,0.18,0.33,193747,40.9363899,-77.6497192,c,4.5,39.9,55.6,1.62,-1.710464566,0.641927548,0.658558529,-3.194467777,0.070536348,0.083303383,0.450035684,1.176349434,0.0194776
04N04539,1.45,0.452830189,0.41905,0.4118,0.39295,0.10585,0.013,1.021,0.65,0.47,193748,40.9113884,-77.6961136,sil,8.2,76.3,15.5,1.51,-2.973081494,-0.211705358,1.045352103,0.647739013,0.370323886,0.076276809,0.447341483,2.345977735,0.001063943
04N04540,1.54,0.418867925,0.39116,0.38038,0.3619,0.1694,0.02,1.029,0.39,0.43,193749,40.9113884,-77.6961136,sil,6.7,67.5,25.8,1.64,-2.511528479,-0.053966482,0.78462142,0.567289665,0.189602859,0.069660732,0.428993348,1.547400949,0.003079438
04N04541,1.55,0.41509434,0.3999,0.39215,0.37355,0.16275,0.023,1.031,0.43,0.44,193750,40.9113884,-77.6961136,sil,10.6,65.4,24,1.67,-2.679152615,-0.164841029,0.706033602,0.695777661,0.225905378,0.071392177,0.428219032,1.682307488,0.002093377
04N04542,1.57,0.40754717,0.37837,0.37052,0.34854,0.14601,0.02,1.028,0.44,0.46,193751,40.9113884,-77.6961136,sil,16.7,63.2,20.1,1.68,-2.602489799,-0.089786989,0.812711204,0.635076148,0.216078772,0.061519799,0.405574196,1.644670005,0.002497527
04N04543,1.55,0.41509434,0.3503,0.34255,0.3224,0.1519,0.014,1.03,0.4,0.46,193752,40.9113884,-77.6961136,l,31,47.5,21.5,1.62,-2.317150717,0.164928204,0.807690861,0.300813865,0.16290545,0.054456602,0.392428265,1.455142248,0.004817806
04N04544,1.5,0.433962264,0.399,0.39,0.3705,0.132,0.012,1.021,0.39,0.41,193753,40.9077797,-77.6902771,sil,15,63.4,21.6,1.56,-2.803491675,-0.187890465,0.894431917,0.748668017,0.282623587,0.069170609,0.425828913,1.917006507,0.001572202
04N04545,1.59,0.4,0.36729,0.35934,0.34344,0.16377,0.011,1.022,0.29,0.38,193754,40.9077797,-77.6902771,sicl,13.1,59.7,27.2,1.65,-2.434406737,0.01501977,0.63506782,0.448733362,0.171102408,0.062417019,0.406973183,1.482867709,0.003677844
04N04546,1.66,0.373584906,0.3652,0.36022,0.3486,0.24568,0.026,1.037,0.29,0.35,193755,40.9077797,-77.6902771,sic,10.3,47.9,41.8,1.8,-1.727822982,0.637063111,0.187347853,-3.244357891,0.069863107,0.070347345,0.400498942,1.174527276,0.018714448
04N04547,1.55,0.41509434,0.3689,0.3596,0.34875,0.2232,0.03,1.037,0.29,0.34,193756,40.9077797,-77.6902771,sic,10.1,47.8,42.1,1.7,-1.904700648,0.495377487,0.573391228,-1.305935059,0.092981889,0.072548694,0.426228207,1.238744927,0.012453727
04N04548,1.44,0.456603774,0.39456,0.38736,0.37872,0.2232,0.039,1.038,0.26,0.33,193757,40.9077797,-77.6902771,sic,9,43.6,47.4,1.63,-2.162421065,0.224059464,0.820142847,-0.090520427,0.120610993,0.077036541,0.463312236,1.320112651,0.006879849
04N04549,1.58,0.403773585,0.34918,0.3397,0.32548,0.14852,0.017,1.023,0.64,0.47,193758,40.7205544,-77.934166,sil,21.6,58.2,20.2,1.66,-2.383072102,0.095642868,0.858970475,0.386223849,0.172471076,0.055338715,0.391258501,1.4875483,0.004139309
04N04550,1.73,0.347169811,0.27853,0.26815,0.25431,0.17992,0.015,1.025,0.36,0.44,193759,40.7205544,-77.934166,l,42.9,33.7,23.4,1.81,-1.449634646,0.973006989,0.688239864,-2.767515513,0.093049569,0.064661701,0.341273247,1.238937987,0.0355112
04N04551,1.63,0.38490566,0.3097,0.30318,0.29177,0.1793,0.02,1.025,0.32,0.42,193760,40.7205544,-77.934166,l,31.3,42.3,26.4,1.73,-1.772085875,0.702723626,0.65630194,-1.551087049,0.098541027,0.058713508,0.374607995,1.254703262,0.016901067
04N04552,1.43,0.460377358,0.40755,0.40183,0.38753,0.29601,0.029,1.042,0.25,0.36,193761,40.7205544,-77.934166,c,4.1,37.8,58.1,1.56,-1.51235397,0.823372765,0.933931537,-4.359009277,0.067885361,0.100941763,0.475250433,1.169190724,0.030735907
04N04553,1.55,0.41509434,0.3534,0.3441,0.32705,0.2604,0.02,1.037,0.26,0.37,193762,40.7205544,-77.934166,sic,14.4,40.4,45.2,1.65,-1.343656365,0.913775697,0.768900784,-3.985587186,0.080444068,0.110267715,0.417205048,1.203494384,0.045325608
